date_time,price,file_name
1580256000000,0.0021526309342457597,01coin
1580342400000,0.0018165634120398436,01coin
1580428800000,0.0018062135838137197,01coin
1580515200000,0.0017442069801776562,01coin
1580601600000,0.0018348969777491238,01coin
1580688000000,0.0012234663705777183,01coin
1580774400000,0.001607636652611992,01coin
1580860800000,0.0017136793742543873,01coin
1580947200000,0.0020118103953906973,01coin
1581033600000,0.0019359095475254824,01coin
1581120000000,0.0019496242445026057,01coin
1581206400000,0.0018478261962643666,01coin
1581292800000,0.001769286874757147,01coin
1581379200000,0.001854626789161074,01coin
1581465600000,0.001974173454231492,01coin
1581552000000,0.0017725929000486362,01coin
1581638400000,0.001746169337602705,01coin
1581724800000,0.0015875892002705082,01coin
1581811200000,0.001440070761200854,01coin
1581897600000,0.0014555957293318747,01coin
1581984000000,0.0014929287794951966,01coin
1582070400000,0.0015732612813571275,01coin
1582156800000,0.0013983341779338098,01coin
1582243200000,0.001727998337650482,01coin
1582329600000,0.001654232849806158,01coin
1582416000000,0.0015542307377179585,01coin
1582502400000,0.001622962595733393,01coin
1582588800000,0.0015830985514192846,01coin
1582675200000,0.00152374990116572,01coin
1582761600000,0.0014689716204955583,01coin
1582848000000,0.0014826473162462084,01coin
1582934400000,0.0014986415756787774,01coin
1583020800000,0.0014563422197583773,01coin
1583107200000,0.001633760822462057,01coin
1583193600000,0.0015757399201453452,01coin
1583280000000,0.0015443733844279462,01coin
1583366400000,0.0015326634007833582,01coin
1583452800000,0.0015142914975274152,01coin
1583539200000,0.0016251683406823935,01coin
1583625600000,0.0014936477071870703,01coin
1583712000000,0.0013444859135004284,01coin
1583798400000,0.001329635059676081,01coin
1583884800000,0.0013183136632645305,01coin
1583971200000,0.0013197734258483965,01coin
1584057600000,0.0007748111432419797,01coin
1584144000000,0.0009268482761577416,01coin
1584230400000,0.0008471379037571266,01coin
1584316800000,0.0008805613464704887,01coin
1584403200000,0.0007997945701881195,01coin
1584489600000,0.0008251758683586837,01coin
1584576000000,0.0008286121276838595,01coin
1584662400000,0.0009501929409553562,01coin
1584748800000,0.0009339155855442286,01coin
1584835200000,0.0008689903158816497,01coin
1584921600000,0.0008270365208038708,01coin
1585008000000,0.0009542797774578658,01coin
1585094400000,0.0009572481119951055,01coin
1585180800000,0.0009491873178255374,01coin
1585267200000,0.0010062424122554553,01coin
1585353600000,0.0008903523890396253,01coin
1585440000000,0.0008634908595485962,01coin
1585526400000,0.0008208728507650899,01coin
1585612800000,0.0008877369763370035,01coin
1585699200000,0.0009063220178786885,01coin
1585785600000,0.0009143131452707595,01coin
1585872000000,0.0016466985951681405,01coin
1585958400000,0.0022588347396571046,01coin
1586044800000,0.002717662644232234,01coin
1586131200000,0.002074358823676368,01coin
1586217600000,0.0019269167699074265,01coin
1586304000000,0.001599765618962043,01coin
1586390400000,0.001552224389424152,01coin
1586476800000,0.0016362323047329473,01coin
1586563200000,0.001522991632599226,01coin
1586649600000,0.0014653802991340006,01coin
1586736000000,0.0015144615200012677,01coin
1586822400000,0.0011158331548144415,01coin
1586908800000,0.0010980349140581808,01coin
1586995200000,0.0008617479624250653,01coin
1587081600000,0.0011827363950153867,01coin
1587168000000,0.0012123164774549618,01coin
1587254400000,0.0012889956455921958,01coin
1587340800000,0.00124691431553261,01coin
1587427200000,0.0011501274746570475,01coin
1587513600000,0.0012596512553339051,01coin
1587600000000,0.0013292459879401133,01coin
1587686400000,0.0012217834151654293,01coin
1587772800000,0.0011762780350813215,01coin
1587859200000,0.001182790330677471,01coin
1587945600000,0.0012132779527318077,01coin
1588032000000,0.0011796871593764149,01coin
1588118400000,0.001124368145430429,01coin
1588204800000,0.0012572622799927533,01coin
1588291200000,0.0012206861695024205,01coin
1588377600000,0.0012405801070851565,01coin
1588464000000,0.001256250497406475,01coin
1588550400000,0.0012229003815717287,01coin
1588636800000,0.0011214036616187108,01coin
1588723200000,0.0011654497365133883,01coin
1588809600000,0.0013045035149841955,01coin
1588896000000,0.0014094955554625071,01coin
1588982400000,0.0013848918098204649,01coin
1589068800000,0.0012373366695549014,01coin
1589155200000,0.0011381532170222058,01coin
1589241600000,0.0012042389237897535,01coin
1589328000000,0.0011438537818952296,01coin
1589414400000,0.0012098776410435364,01coin
1589500800000,0.0012692624968120994,01coin
1589587200000,0.0012007349155175218,01coin
1589673600000,0.0012212590117903124,01coin
1589760000000,0.001257034927013649,01coin
1589846400000,0.00125552312351294,01coin
1589932800000,0.0012687929716314488,01coin
1590019200000,0.0011722732902392631,01coin
1590105600000,0.0012108222405811425,01coin
1590192000000,0.0015678567426610339,01coin
1590278400000,0.002103441397163929,01coin
1590364800000,0.0017522232840884798,01coin
1590451200000,0.0020966034959309368,01coin
1590537600000,0.0017508783631413067,01coin
1590624000000,0.0016889488489370197,01coin
1590710400000,0.00175997856703117,01coin
1590796800000,0.001655518478556992,01coin
1590883200000,0.0017785814570360028,01coin
1590969600000,0.001669398521261083,01coin
1591056000000,0.0022296766634129126,01coin
1591142400000,0.001961351333604505,01coin
1591228800000,0.0021631642815224503,01coin
1591315200000,0.002081627743546481,01coin
1591401600000,0.0022115602596576717,01coin
1591488000000,0.0022760883944359335,01coin
1591574400000,0.002170998574903536,01coin
1591660800000,0.002213333833212497,01coin
1591747200000,0.0021873671674598394,01coin
1591833600000,0.0023112219072821617,01coin
1591920000000,0.002119637284745241,01coin
1592006400000,0.0022906252316021104,01coin
1592092800000,0.0023278396267433607,01coin
1592179200000,0.002569870401927676,01coin
1592265600000,0.0025020671050584404,01coin
1592352000000,0.0022751641673453907,01coin
1592438400000,0.002365172315647235,01coin
1592524800000,0.0023228799138837555,01coin
1592611200000,0.0023333447757861382,01coin
1592697600000,0.0024884266154620725,01coin
1592784000000,0.002532906522383633,01coin
1592870400000,0.002467825475560998,01coin
1592956800000,0.002506326626326929,01coin
1593043200000,0.0021614818096439025,01coin
1593129600000,0.002175131332522837,01coin
1593216000000,0.001900009135638866,01coin
1593302400000,0.0017625229058233784,01coin
1593388800000,0.001825548951464784,01coin
1593475200000,0.0019844376630169945,01coin
1593561600000,0.0017920343089450727,01coin
1593648000000,0.0017823676285159728,01coin
1593734400000,0.0019642408753901257,01coin
1593820800000,0.0018672818655811796,01coin
1593907200000,0.0018163533162988896,01coin
1593993600000,0.0017525141110048496,01coin
1594080000000,0.001671697801960375,01coin
1594166400000,0.0016270144071354208,01coin
1594252800000,0.001658434297866121,01coin
1594339200000,0.001651207491509786,01coin
1594425600000,0.001654154141745874,01coin
1594512000000,0.0016624022772023118,01coin
1594598400000,0.001614676968812331,01coin
1594684800000,0.001653256676030956,01coin
1594771200000,0.0016098315684010371,01coin
1594857600000,0.001647936564164916,01coin
1594944000000,0.0015808252191792296,01coin
1595030400000,0.0016297547924672012,01coin
1595116800000,0.0016138256568166709,01coin
1595203200000,0.0018423847551615358,01coin
1595289600000,0.0017133882341664438,01coin
1595376000000,0.0019133119911304214,01coin
1595462400000,0.0018926769754771264,01coin
1595548800000,0.0016879339471149155,01coin
1595635200000,0.002401515567648827,01coin
1595721600000,0.0024904975371531825,01coin
1595808000000,0.002511862354674811,01coin
1595894400000,0.002913098793844972,01coin
1595980800000,0.0027400012714307873,01coin
1596067200000,0.0027512127369481868,01coin
1596153600000,0.002556277687216611,01coin
1596240000000,0.0025382060435667495,01coin
1596326400000,0.0027222385324845513,01coin
1596412800000,0.002739972286160972,01coin
1596499200000,0.0027181805428175727,01coin
1596585600000,0.0027298060782291224,01coin
1596672000000,0.002847569023105311,01coin
1596758400000,0.0028622677388603543,01coin
1596844800000,0.0027734348181716515,01coin
1596931200000,0.002675112576429658,01coin
1597017600000,0.0028935107410835207,01coin
1597104000000,0.0028094720615480457,01coin
1597190400000,0.003543126295392832,01coin
1597276800000,0.0032967910479340993,01coin
1597363200000,0.0033232978425772404,01coin
1597449600000,0.003209384001247355,01coin
1597536000000,0.003108516048456604,01coin
1597622400000,0.0029990380891753115,01coin
1597708800000,0.0031044328818268904,01coin
1597795200000,0.0030259275238721495,01coin
1597881600000,0.003178847997036253,01coin
1597968000000,0.003415010186273326,01coin
1598054400000,0.0034110250404419196,01coin
1598140800000,0.0032347417478306903,01coin
1598227200000,0.0030649765830011856,01coin
1598313600000,0.0032794572619400065,01coin
1598345830000,0.003035129642738649,01coin
1597708800000,11007.434350568625,0-5x-long-algorand-token
1597795200000,11007.434350568625,0-5x-long-algorand-token
1597881600000,10946.390295399586,0-5x-long-algorand-token
1597968000000,11055.636509227455,0-5x-long-algorand-token
1598054400000,11055.636509227455,0-5x-long-algorand-token
1598140800000,11086.45133519512,0-5x-long-algorand-token
1598094161000,11086.45133519512,0-5x-long-algorand-token
0,0.0,0-5x-long-altcoin-index-token
0,0.0,0-5x-long-balancer-token
0,0.0,0-5x-long-bilibra-token
1596672000000,7240.231697506281,0-5x-long-bitcoin-cash-token
1596758400000,7240.231697506281,0-5x-long-bitcoin-cash-token
1596844800000,6976.395764491304,0-5x-long-bitcoin-cash-token
1596931200000,7106.512948628519,0-5x-long-bitcoin-cash-token
1597017600000,7106.512948628519,0-5x-long-bitcoin-cash-token
1597622400000,7336.807590227622,0-5x-long-bitcoin-cash-token
1597708800000,7336.807590227622,0-5x-long-bitcoin-cash-token
1597795200000,7210.059655443737,0-5x-long-bitcoin-cash-token
1597881600000,6926.859963262823,0-5x-long-bitcoin-cash-token
1597968000000,7030.005494054172,0-5x-long-bitcoin-cash-token
1598054400000,7030.005494054172,0-5x-long-bitcoin-cash-token
1598140800000,7048.07725985486,0-5x-long-bitcoin-cash-token
1598072696000,7048.07725985486,0-5x-long-bitcoin-cash-token
1596672000000,6806.008796129194,0-5x-long-bitcoin-sv-token
1596758400000,6806.008796129194,0-5x-long-bitcoin-sv-token
1596844800000,6792.125834915939,0-5x-long-bitcoin-sv-token
1596931200000,6669.442730106319,0-5x-long-bitcoin-sv-token
1597017600000,6708.109980240094,0-5x-long-bitcoin-sv-token
1596968119000,6708.109980240094,0-5x-long-bitcoin-sv-token
1596672000000,8299.517829617727,0-5x-long-bitcoin-token
1596758400000,8299.517829617727,0-5x-long-bitcoin-token
1596844800000,8091.952571011405,0-5x-long-bitcoin-token
1596931200000,8156.988554893195,0-5x-long-bitcoin-token
1596912427000,8156.988554893195,0-5x-long-bitcoin-token
0,0.0,0-5x-long-bitmax-token-token
1597104000000,8022.574486592817,0-5x-long-bnb-token
1597190400000,8022.574486592817,0-5x-long-bnb-token
1597276800000,7895.727386814534,0-5x-long-bnb-token
1597363200000,7898.304311527032,0-5x-long-bnb-token
1597449600000,8158.5,0-5x-long-bnb-token
1597536000000,8087.446381090882,0-5x-long-bnb-token
1597622400000,8187.620400101235,0-5x-long-bnb-token
1597708800000,8187.905609620016,0-5x-long-bnb-token
1597795200000,8076.301262497058,0-5x-long-bnb-token
1597881600000,7969.35457012417,0-5x-long-bnb-token
1597968000000,8100.296563605216,0-5x-long-bnb-token
1598054400000,7905.177680435323,0-5x-long-bnb-token
1598140800000,7946.084494319069,0-5x-long-bnb-token
1598227200000,7871.054035958062,0-5x-long-bnb-token
1598313600000,7999.239335978353,0-5x-long-bnb-token
1598346919000,7936.00283322396,0-5x-long-bnb-token
